MPRN,Meter Serial Number,Read Value,Read Type,Read Date & Time
10003251046,33964936,0.448000,Active Import Interval (kW),10-01-2023 02:30
10003251046,33964936,0.463000,Active Import Interval (kW),10-01-2023 02:00
10003251046,33964936,0.630000,Active Import Interval (kW),10-01-2023 01:30
10003251046,33964936,0.488000,Active Import Interval (kW),10-01-2023 01:00
10003251046,33964936,0.786000,Active Import Interval (kW),10-01-2023 00:30
10003251046,33964936,0.546000,Active Import Interval (kW),10-01-2023 00:00
10003251046,33964936,1.040000,Active Import Interval (kW),09-01-2023 23:30
10003251046,33964936,0.587000,Active Import Interval (kW),09-01-2023 23:00
10003251046,33964936,1.640000,Active Import Interval (kW),09-01-2023 22:30
10003251046,33964936,1.364000,Active Import Interval (kW),09-01-2023 22:00
10003251046,33964936,3.376000,Active Import Interval (kW),09-01-2023 21:30
10003251046,33964936,1.912000,Active Import Interval (kW),09-01-2023 21:00
10003251046,33964936,3.358000,Active Import Interval (kW),09-01-2023 20:30
10003251046,33964936,1.405000,Active Import Interval (kW),09-01-2023 20:00
10003251046,33964936,2.895000,Active Import Interval (kW),09-01-2023 19:30
10003251046,33964936,0.789000,Active Import Interval (kW),09-01-2023 19:00
10003251046,33964936,0.508000,Active Import Interval (kW),09-01-2023 18:30
10003251046,33964936,0.508000,Active Import Interval (kW),09-01-2023 18:00
10003251046,33964936,1.223000,Active Import Interval (kW),09-01-2023 17:30
10003251046,33964936,1.101000,Active Import Interval (kW),09-01-2023 17:00
10003251046,33964936,1.571000,Active Import Interval (kW),09-01-2023 16:30
10003251046,33964936,1.776000,Active Import Interval (kW),09-01-2023 16:00
10003251046,33964936,1.163000,Active Import Interval (kW),09-01-2023 15:30
10003251046,33964936,2.597000,Active Import Interval (kW),09-01-2023 15:00
10003251046,33964936,1.169000,Active Import Interval (kW),09-01-2023 14:30
10003251046,33964936,1.178000,Active Import Interval (kW),09-01-2023 14:00
10003251046,33964936,1.379000,Active Import Interval (kW),09-01-2023 13:30
10003251046,33964936,1.168000,Active Import Interval (kW),09-01-2023 13:00
10003251046,33964936,1.274000,Active Import Interval (kW),09-01-2023 12:30
10003251046,33964936,2.754000,Active Import Interval (kW),09-01-2023 12:00
10003251046,33964936,0.974000,Active Import Interval (kW),09-01-2023 11:30
10003251046,33964936,0.332000,Active Import Interval (kW),09-01-2023 11:00
10003251046,33964936,1.952000,Active Import Interval (kW),09-01-2023 10:30
10003251046,33964936,2.098000,Active Import Interval (kW),09-01-2023 10:00
10003251046,33964936,0.509000,Active Import Interval (kW),09-01-2023 09:30
10003251046,33964936,0.566000,Active Import Interval (kW),09-01-2023 09:00
10003251046,33964936,0.414000,Active Import Interval (kW),09-01-2023 08:30
10003251046,33964936,0.338000,Active Import Interval (kW),09-01-2023 08:00
10003251046,33964936,0.289000,Active Import Interval (kW),09-01-2023 07:30
10003251046,33964936,0.298000,Active Import Interval (kW),09-01-2023 07:00
10003251046,33964936,0.379000,Active Import Interval (kW),09-01-2023 06:30
10003251046,33964936,0.330000,Active Import Interval (kW),09-01-2023 06:00
10003251046,33964936,0.332000,Active Import Interval (kW),09-01-2023 05:30
10003251046,33964936,0.457000,Active Import Interval (kW),09-01-2023 05:00
10003251046,33964936,0.303000,Active Import Interval (kW),09-01-2023 04:30
10003251046,33964936,0.295000,Active Import Interval (kW),09-01-2023 04:00
10003251046,33964936,0.412000,Active Import Interval (kW),09-01-2023 03:30
10003251046,33964936,0.325000,Active Import Interval (kW),09-01-2023 03:00
10003251046,33964936,0.371000,Active Import Interval (kW),09-01-2023 02:30
10003251046,33964936,0.457000,Active Import Interval (kW),09-01-2023 02:00
10003251046,33964936,0.463000,Active Import Interval (kW),09-01-2023 01:30
10003251046,33964936,0.524000,Active Import Interval (kW),09-01-2023 01:00
10003251046,33964936,0.909000,Active Import Interval (kW),09-01-2023 00:30
10003251046,33964936,1.435000,Active Import Interval (kW),09-01-2023 00:00
10003251046,33964936,0.602000,Active Import Interval (kW),08-01-2023 23:30
10003251046,33964936,1.014000,Active Import Interval (kW),08-01-2023 23:00
10003251046,33964936,1.613000,Active Import Interval (kW),08-01-2023 22:30
10003251046,33964936,2.718000,Active Import Interval (kW),08-01-2023 22:00
10003251046,33964936,1.622000,Active Import Interval (kW),08-01-2023 21:30
10003251046,33964936,3.950000,Active Import Interval (kW),08-01-2023 21:00
10003251046,33964936,0.734000,Active Import Interval (kW),08-01-2023 20:30
10003251046,33964936,0.750000,Active Import Interval (kW),08-01-2023 20:00
10003251046,33964936,0.809000,Active Import Interval (kW),08-01-2023 19:30
10003251046,33964936,1.969000,Active Import Interval (kW),08-01-2023 19:00
10003251046,33964936,0.789000,Active Import Interval (kW),08-01-2023 18:30
10003251046,33964936,0.673000,Active Import Interval (kW),08-01-2023 18:00
10003251046,33964936,1.364000,Active Import Interval (kW),08-01-2023 17:30
10003251046,33964936,1.336000,Active Import Interval (kW),08-01-2023 17:00
10003251046,33964936,1.185000,Active Import Interval (kW),08-01-2023 16:30
10003251046,33964936,2.194000,Active Import Interval (kW),08-01-2023 16:00
10003251046,33964936,1.220000,Active Import Interval (kW),08-01-2023 15:30
10003251046,33964936,1.425000,Active Import Interval (kW),08-01-2023 15:00
10003251046,33964936,2.017000,Active Import Interval (kW),08-01-2023 14:30
10003251046,33964936,1.374000,Active Import Interval (kW),08-01-2023 14:00
10003251046,33964936,1.353000,Active Import Interval (kW),08-01-2023 13:30
10003251046,33964936,1.142000,Active Import Interval (kW),08-01-2023 13:00
10003251046,33964936,1.141000,Active Import Interval (kW),08-01-2023 12:30
10003251046,33964936,1.069000,Active Import Interval (kW),08-01-2023 12:00
10003251046,33964936,0.669000,Active Import Interval (kW),08-01-2023 11:30
10003251046,33964936,0.690000,Active Import Interval (kW),08-01-2023 11:00
10003251046,33964936,0.261000,Active Import Interval (kW),08-01-2023 10:30
10003251046,33964936,0.262000,Active Import Interval (kW),08-01-2023 10:00
10003251046,33964936,0.362000,Active Import Interval (kW),08-01-2023 09:30
10003251046,33964936,0.377000,Active Import Interval (kW),08-01-2023 09:00
10003251046,33964936,0.315000,Active Import Interval (kW),08-01-2023 08:30
10003251046,33964936,0.295000,Active Import Interval (kW),08-01-2023 08:00
10003251046,33964936,0.369000,Active Import Interval (kW),08-01-2023 07:30
10003251046,33964936,0.275000,Active Import Interval (kW),08-01-2023 07:00
10003251046,33964936,0.323000,Active Import Interval (kW),08-01-2023 06:30
10003251046,33964936,0.444000,Active Import Interval (kW),08-01-2023 06:00
10003251046,33964936,0.336000,Active Import Interval (kW),08-01-2023 05:30
10003251046,33964936,0.279000,Active Import Interval (kW),08-01-2023 05:00
10003251046,33964936,0.377000,Active Import Interval (kW),08-01-2023 04:30
10003251046,33964936,0.290000,Active Import Interval (kW),08-01-2023 04:00
10003251046,33964936,0.359000,Active Import Interval (kW),08-01-2023 03:30
10003251046,33964936,0.444000,Active Import Interval (kW),08-01-2023 03:00
10003251046,33964936,0.504000,Active Import Interval (kW),08-01-2023 02:30
10003251046,33964936,0.619000,Active Import Interval (kW),08-01-2023 02:00
10003251046,33964936,0.489000,Active Import Interval (kW),08-01-2023 01:30
10003251046,33964936,0.779000,Active Import Interval (kW),08-01-2023 01:00
10003251046,33964936,0.769000,Active Import Interval (kW),08-01-2023 00:30
10003251046,33964936,1.703000,Active Import Interval (kW),08-01-2023 00:00
10003251046,33964936,1.466000,Active Import Interval (kW),07-01-2023 23:30
10003251046,33964936,0.862000,Active Import Interval (kW),07-01-2023 23:00
10003251046,33964936,1.282000,Active Import Interval (kW),07-01-2023 22:30
10003251046,33964936,1.045000,Active Import Interval (kW),07-01-2023 22:00
10003251046,33964936,0.714000,Active Import Interval (kW),07-01-2023 21:30
10003251046,33964936,0.781000,Active Import Interval (kW),07-01-2023 21:00
10003251046,33964936,0.594000,Active Import Interval (kW),07-01-2023 20:30
10003251046,33964936,1.443000,Active Import Interval (kW),07-01-2023 20:00
10003251046,33964936,0.701000,Active Import Interval (kW),07-01-2023 19:30
10003251046,33964936,0.650000,Active Import Interval (kW),07-01-2023 19:00
10003251046,33964936,0.607000,Active Import Interval (kW),07-01-2023 18:30
10003251046,33964936,0.722000,Active Import Interval (kW),07-01-2023 18:00
10003251046,33964936,1.406000,Active Import Interval (kW),07-01-2023 17:30
10003251046,33964936,1.274000,Active Import Interval (kW),07-01-2023 17:00
10003251046,33964936,1.250000,Active Import Interval (kW),07-01-2023 16:30
10003251046,33964936,1.150000,Active Import Interval (kW),07-01-2023 16:00
10003251046,33964936,1.398000,Active Import Interval (kW),07-01-2023 15:30
10003251046,33964936,1.279000,Active Import Interval (kW),07-01-2023 15:00
10003251046,33964936,1.124000,Active Import Interval (kW),07-01-2023 14:30
10003251046,33964936,1.464000,Active Import Interval (kW),07-01-2023 14:00
10003251046,33964936,1.146000,Active Import Interval (kW),07-01-2023 13:30
10003251046,33964936,1.079000,Active Import Interval (kW),07-01-2023 13:00
10003251046,33964936,1.211000,Active Import Interval (kW),07-01-2023 12:30
10003251046,33964936,1.122000,Active Import Interval (kW),07-01-2023 12:00
10003251046,33964936,0.429000,Active Import Interval (kW),07-01-2023 11:30
10003251046,33964936,0.310000,Active Import Interval (kW),07-01-2023 11:00
10003251046,33964936,0.312000,Active Import Interval (kW),07-01-2023 10:30
10003251046,33964936,0.410000,Active Import Interval (kW),07-01-2023 10:00
10003251046,33964936,0.344000,Active Import Interval (kW),07-01-2023 09:30
10003251046,33964936,0.450000,Active Import Interval (kW),07-01-2023 09:00
10003251046,33964936,0.366000,Active Import Interval (kW),07-01-2023 08:30
10003251046,33964936,0.384000,Active Import Interval (kW),07-01-2023 08:00
10003251046,33964936,0.315000,Active Import Interval (kW),07-01-2023 07:30
10003251046,33964936,0.321000,Active Import Interval (kW),07-01-2023 07:00
10003251046,33964936,0.360000,Active Import Interval (kW),07-01-2023 06:30
10003251046,33964936,0.328000,Active Import Interval (kW),07-01-2023 06:00
10003251046,33964936,0.304000,Active Import Interval (kW),07-01-2023 05:30
10003251046,33964936,0.345000,Active Import Interval (kW),07-01-2023 05:00
10003251046,33964936,0.437000,Active Import Interval (kW),07-01-2023 04:30
10003251046,33964936,0.332000,Active Import Interval (kW),07-01-2023 04:00
10003251046,33964936,0.309000,Active Import Interval (kW),07-01-2023 03:30
10003251046,33964936,0.403000,Active Import Interval (kW),07-01-2023 03:00
10003251046,33964936,0.418000,Active Import Interval (kW),07-01-2023 02:30
10003251046,33964936,0.770000,Active Import Interval (kW),07-01-2023 02:00
10003251046,33964936,0.685000,Active Import Interval (kW),07-01-2023 01:30
10003251046,33964936,1.515000,Active Import Interval (kW),07-01-2023 01:00
10003251046,33964936,0.692000,Active Import Interval (kW),07-01-2023 00:30
10003251046,33964936,2.615000,Active Import Interval (kW),07-01-2023 00:00
10003251046,33964936,0.641000,Active Import Interval (kW),06-01-2023 23:30
10003251046,33964936,0.524000,Active Import Interval (kW),06-01-2023 23:00
10003251046,33964936,1.283000,Active Import Interval (kW),06-01-2023 22:30
10003251046,33964936,0.848000,Active Import Interval (kW),06-01-2023 22:00
10003251046,33964936,4.372000,Active Import Interval (kW),06-01-2023 21:30
10003251046,33964936,0.689000,Active Import Interval (kW),06-01-2023 21:00
10003251046,33964936,0.782000,Active Import Interval (kW),06-01-2023 20:30
10003251046,33964936,0.666000,Active Import Interval (kW),06-01-2023 20:00
10003251046,33964936,2.378000,Active Import Interval (kW),06-01-2023 19:30
10003251046,33964936,1.465000,Active Import Interval (kW),06-01-2023 19:00
10003251046,33964936,2.440000,Active Import Interval (kW),06-01-2023 18:30
10003251046,33964936,2.393000,Active Import Interval (kW),06-01-2023 18:00
10003251046,33964936,1.620000,Active Import Interval (kW),06-01-2023 17:30
10003251046,33964936,3.003000,Active Import Interval (kW),06-01-2023 17:00
10003251046,33964936,7.591000,Active Import Interval (kW),06-01-2023 16:30
10003251046,33964936,1.846000,Active Import Interval (kW),06-01-2023 16:00
10003251046,33964936,3.432000,Active Import Interval (kW),06-01-2023 15:30
10003251046,33964936,2.554000,Active Import Interval (kW),06-01-2023 15:00
10003251046,33964936,1.280000,Active Import Interval (kW),06-01-2023 14:30
10003251046,33964936,1.140000,Active Import Interval (kW),06-01-2023 14:00
10003251046,33964936,1.905000,Active Import Interval (kW),06-01-2023 13:30
10003251046,33964936,1.135000,Active Import Interval (kW),06-01-2023 13:00
10003251046,33964936,1.155000,Active Import Interval (kW),06-01-2023 12:30
10003251046,33964936,1.063000,Active Import Interval (kW),06-01-2023 12:00
10003251046,33964936,0.462000,Active Import Interval (kW),06-01-2023 11:30
10003251046,33964936,0.388000,Active Import Interval (kW),06-01-2023 11:00
10003251046,33964936,0.326000,Active Import Interval (kW),06-01-2023 10:30
10003251046,33964936,0.312000,Active Import Interval (kW),06-01-2023 10:00
10003251046,33964936,0.570000,Active Import Interval (kW),06-01-2023 09:30
10003251046,33964936,0.300000,Active Import Interval (kW),06-01-2023 09:00
10003251046,33964936,0.309000,Active Import Interval (kW),06-01-2023 08:30
10003251046,33964936,0.382000,Active Import Interval (kW),06-01-2023 08:00
10003251046,33964936,0.367000,Active Import Interval (kW),06-01-2023 07:30
10003251046,33964936,0.270000,Active Import Interval (kW),06-01-2023 07:00
10003251046,33964936,0.302000,Active Import Interval (kW),06-01-2023 06:30
10003251046,33964936,0.401000,Active Import Interval (kW),06-01-2023 06:00
10003251046,33964936,0.322000,Active Import Interval (kW),06-01-2023 05:30
10003251046,33964936,0.335000,Active Import Interval (kW),06-01-2023 05:00
10003251046,33964936,0.455000,Active Import Interval (kW),06-01-2023 04:30
10003251046,33964936,0.333000,Active Import Interval (kW),06-01-2023 04:00
10003251046,33964936,0.278000,Active Import Interval (kW),06-01-2023 03:30
10003251046,33964936,0.431000,Active Import Interval (kW),06-01-2023 03:00
10003251046,33964936,0.396000,Active Import Interval (kW),06-01-2023 02:30
10003251046,33964936,0.545000,Active Import Interval (kW),06-01-2023 02:00
10003251046,33964936,0.662000,Active Import Interval (kW),06-01-2023 01:30
10003251046,33964936,1.062000,Active Import Interval (kW),06-01-2023 01:00
10003251046,33964936,0.700000,Active Import Interval (kW),06-01-2023 00:30
10003251046,33964936,0.641000,Active Import Interval (kW),06-01-2023 00:00
10003251046,33964936,0.927000,Active Import Interval (kW),05-01-2023 23:30
10003251046,33964936,0.877000,Active Import Interval (kW),05-01-2023 23:00
10003251046,33964936,0.731000,Active Import Interval (kW),05-01-2023 22:30
10003251046,33964936,1.560000,Active Import Interval (kW),05-01-2023 22:00
10003251046,33964936,2.109000,Active Import Interval (kW),05-01-2023 21:30
10003251046,33964936,2.066000,Active Import Interval (kW),05-01-2023 21:00
10003251046,33964936,0.732000,Active Import Interval (kW),05-01-2023 20:30
10003251046,33964936,0.971000,Active Import Interval (kW),05-01-2023 20:00
10003251046,33964936,1.574000,Active Import Interval (kW),05-01-2023 19:30
10003251046,33964936,1.146000,Active Import Interval (kW),05-01-2023 19:00
10003251046,33964936,1.732000,Active Import Interval (kW),05-01-2023 18:30
10003251046,33964936,1.865000,Active Import Interval (kW),05-01-2023 18:00
10003251046,33964936,2.580000,Active Import Interval (kW),05-01-2023 17:30
10003251046,33964936,4.303000,Active Import Interval (kW),05-01-2023 17:00
10003251046,33964936,2.646000,Active Import Interval (kW),05-01-2023 16:30
10003251046,33964936,1.808000,Active Import Interval (kW),05-01-2023 16:00
10003251046,33964936,1.389000,Active Import Interval (kW),05-01-2023 15:30
10003251046,33964936,1.335000,Active Import Interval (kW),05-01-2023 15:00
10003251046,33964936,1.778000,Active Import Interval (kW),05-01-2023 14:30
10003251046,33964936,1.566000,Active Import Interval (kW),05-01-2023 14:00
10003251046,33964936,1.099000,Active Import Interval (kW),05-01-2023 13:30
10003251046,33964936,1.430000,Active Import Interval (kW),05-01-2023 13:00
10003251046,33964936,1.149000,Active Import Interval (kW),05-01-2023 12:30
10003251046,33964936,1.113000,Active Import Interval (kW),05-01-2023 12:00
10003251046,33964936,0.505000,Active Import Interval (kW),05-01-2023 11:30
10003251046,33964936,0.974000,Active Import Interval (kW),05-01-2023 11:00
10003251046,33964936,0.367000,Active Import Interval (kW),05-01-2023 10:30
10003251046,33964936,0.360000,Active Import Interval (kW),05-01-2023 10:00
10003251046,33964936,0.372000,Active Import Interval (kW),05-01-2023 09:30
10003251046,33964936,0.279000,Active Import Interval (kW),05-01-2023 09:00
10003251046,33964936,0.319000,Active Import Interval (kW),05-01-2023 08:30
10003251046,33964936,0.404000,Active Import Interval (kW),05-01-2023 08:00
10003251046,33964936,0.358000,Active Import Interval (kW),05-01-2023 07:30
10003251046,33964936,0.319000,Active Import Interval (kW),05-01-2023 07:00
10003251046,33964936,0.316000,Active Import Interval (kW),05-01-2023 06:30
10003251046,33964936,0.366000,Active Import Interval (kW),05-01-2023 06:00
10003251046,33964936,0.316000,Active Import Interval (kW),05-01-2023 05:30
10003251046,33964936,0.341000,Active Import Interval (kW),05-01-2023 05:00
10003251046,33964936,0.444000,Active Import Interval (kW),05-01-2023 04:30
10003251046,33964936,0.333000,Active Import Interval (kW),05-01-2023 04:00
10003251046,33964936,0.330000,Active Import Interval (kW),05-01-2023 03:30
10003251046,33964936,0.410000,Active Import Interval (kW),05-01-2023 03:00
10003251046,33964936,0.285000,Active Import Interval (kW),05-01-2023 02:30
10003251046,33964936,0.319000,Active Import Interval (kW),05-01-2023 02:00
10003251046,33964936,0.494000,Active Import Interval (kW),05-01-2023 01:30
10003251046,33964936,0.623000,Active Import Interval (kW),05-01-2023 01:00
10003251046,33964936,0.646000,Active Import Interval (kW),05-01-2023 00:30
10003251046,33964936,1.125000,Active Import Interval (kW),05-01-2023 00:00
10003251046,33964936,2.177000,Active Import Interval (kW),04-01-2023 23:30
10003251046,33964936,2.022000,Active Import Interval (kW),04-01-2023 23:00
10003251046,33964936,0.756000,Active Import Interval (kW),04-01-2023 22:30
10003251046,33964936,0.865000,Active Import Interval (kW),04-01-2023 22:00
10003251046,33964936,0.640000,Active Import Interval (kW),04-01-2023 21:30
10003251046,33964936,1.010000,Active Import Interval (kW),04-01-2023 21:00
10003251046,33964936,3.975000,Active Import Interval (kW),04-01-2023 20:30
10003251046,33964936,1.208000,Active Import Interval (kW),04-01-2023 20:00
10003251046,33964936,2.528000,Active Import Interval (kW),04-01-2023 19:30
10003251046,33964936,3.028000,Active Import Interval (kW),04-01-2023 19:00
10003251046,33964936,1.440000,Active Import Interval (kW),04-01-2023 18:30
10003251046,33964936,1.339000,Active Import Interval (kW),04-01-2023 18:00
10003251046,33964936,2.355000,Active Import Interval (kW),04-01-2023 17:30
10003251046,33964936,2.281000,Active Import Interval (kW),04-01-2023 17:00
10003251046,33964936,1.733000,Active Import Interval (kW),04-01-2023 16:30
10003251046,33964936,1.858000,Active Import Interval (kW),04-01-2023 16:00
10003251046,33964936,1.696000,Active Import Interval (kW),04-01-2023 15:30
10003251046,33964936,1.153000,Active Import Interval (kW),04-01-2023 15:00
10003251046,33964936,1.379000,Active Import Interval (kW),04-01-2023 14:30
10003251046,33964936,1.679000,Active Import Interval (kW),04-01-2023 14:00
10003251046,33964936,1.354000,Active Import Interval (kW),04-01-2023 13:30
10003251046,33964936,1.907000,Active Import Interval (kW),04-01-2023 13:00
10003251046,33964936,2.877000,Active Import Interval (kW),04-01-2023 12:30
10003251046,33964936,1.593000,Active Import Interval (kW),04-01-2023 12:00
10003251046,33964936,0.519000,Active Import Interval (kW),04-01-2023 11:30
10003251046,33964936,0.810000,Active Import Interval (kW),04-01-2023 11:00
10003251046,33964936,1.333000,Active Import Interval (kW),04-01-2023 10:30
10003251046,33964936,0.318000,Active Import Interval (kW),04-01-2023 10:00
10003251046,33964936,0.339000,Active Import Interval (kW),04-01-2023 09:30
10003251046,33964936,0.413000,Active Import Interval (kW),04-01-2023 09:00
10003251046,33964936,0.318000,Active Import Interval (kW),04-01-2023 08:30
10003251046,33964936,0.329000,Active Import Interval (kW),04-01-2023 08:00
10003251046,33964936,0.390000,Active Import Interval (kW),04-01-2023 07:30
10003251046,33964936,0.271000,Active Import Interval (kW),04-01-2023 07:00
10003251046,33964936,0.311000,Active Import Interval (kW),04-01-2023 06:30
10003251046,33964936,0.456000,Active Import Interval (kW),04-01-2023 06:00
10003251046,33964936,0.334000,Active Import Interval (kW),04-01-2023 05:30
10003251046,33964936,0.329000,Active Import Interval (kW),04-01-2023 05:00
10003251046,33964936,0.428000,Active Import Interval (kW),04-01-2023 04:30
10003251046,33964936,0.282000,Active Import Interval (kW),04-01-2023 04:00
10003251046,33964936,0.329000,Active Import Interval (kW),04-01-2023 03:30
10003251046,33964936,0.408000,Active Import Interval (kW),04-01-2023 03:00
10003251046,33964936,0.363000,Active Import Interval (kW),04-01-2023 02:30
10003251046,33964936,0.683000,Active Import Interval (kW),04-01-2023 02:00
10003251046,33964936,0.561000,Active Import Interval (kW),04-01-2023 01:30
10003251046,33964936,0.567000,Active Import Interval (kW),04-01-2023 01:00
10003251046,33964936,1.768000,Active Import Interval (kW),04-01-2023 00:30
10003251046,33964936,0.660000,Active Import Interval (kW),04-01-2023 00:00
10003251046,33964936,0.885000,Active Import Interval (kW),03-01-2023 23:30
10003251046,33964936,1.889000,Active Import Interval (kW),03-01-2023 23:00
10003251046,33964936,1.270000,Active Import Interval (kW),03-01-2023 22:30
10003251046,33964936,0.734000,Active Import Interval (kW),03-01-2023 22:00
10003251046,33964936,0.823000,Active Import Interval (kW),03-01-2023 21:30
10003251046,33964936,0.629000,Active Import Interval (kW),03-01-2023 21:00
10003251046,33964936,0.872000,Active Import Interval (kW),03-01-2023 20:30
10003251046,33964936,1.309000,Active Import Interval (kW),03-01-2023 20:00
10003251046,33964936,1.703000,Active Import Interval (kW),03-01-2023 19:30
10003251046,33964936,1.302000,Active Import Interval (kW),03-01-2023 19:00
10003251046,33964936,1.311000,Active Import Interval (kW),03-01-2023 18:30
10003251046,33964936,1.408000,Active Import Interval (kW),03-01-2023 18:00
10003251046,33964936,1.252000,Active Import Interval (kW),03-01-2023 17:30
10003251046,33964936,1.329000,Active Import Interval (kW),03-01-2023 17:00
10003251046,33964936,1.378000,Active Import Interval (kW),03-01-2023 16:30
10003251046,33964936,1.112000,Active Import Interval (kW),03-01-2023 16:00
10003251046,33964936,1.164000,Active Import Interval (kW),03-01-2023 15:30
10003251046,33964936,1.202000,Active Import Interval (kW),03-01-2023 15:00
10003251046,33964936,1.209000,Active Import Interval (kW),03-01-2023 14:30
10003251046,33964936,1.476000,Active Import Interval (kW),03-01-2023 14:00
10003251046,33964936,1.186000,Active Import Interval (kW),03-01-2023 13:30
10003251046,33964936,1.101000,Active Import Interval (kW),03-01-2023 13:00
10003251046,33964936,1.119000,Active Import Interval (kW),03-01-2023 12:30
10003251046,33964936,1.146000,Active Import Interval (kW),03-01-2023 12:00
10003251046,33964936,0.444000,Active Import Interval (kW),03-01-2023 11:30
10003251046,33964936,0.436000,Active Import Interval (kW),03-01-2023 11:00
10003251046,33964936,0.487000,Active Import Interval (kW),03-01-2023 10:30
10003251046,33964936,0.451000,Active Import Interval (kW),03-01-2023 10:00
10003251046,33964936,0.452000,Active Import Interval (kW),03-01-2023 09:30
10003251046,33964936,0.638000,Active Import Interval (kW),03-01-2023 09:00
10003251046,33964936,0.321000,Active Import Interval (kW),03-01-2023 08:30
10003251046,33964936,0.327000,Active Import Interval (kW),03-01-2023 08:00
10003251046,33964936,0.386000,Active Import Interval (kW),03-01-2023 07:30
10003251046,33964936,0.339000,Active Import Interval (kW),03-01-2023 07:00
10003251046,33964936,0.292000,Active Import Interval (kW),03-01-2023 06:30
10003251046,33964936,0.370000,Active Import Interval (kW),03-01-2023 06:00
10003251046,33964936,0.449000,Active Import Interval (kW),03-01-2023 05:30
10003251046,33964936,0.385000,Active Import Interval (kW),03-01-2023 05:00
10003251046,33964936,0.419000,Active Import Interval (kW),03-01-2023 04:30
10003251046,33964936,0.396000,Active Import Interval (kW),03-01-2023 04:00
10003251046,33964936,0.379000,Active Import Interval (kW),03-01-2023 03:30
10003251046,33964936,0.529000,Active Import Interval (kW),03-01-2023 03:00
10003251046,33964936,0.383000,Active Import Interval (kW),03-01-2023 02:30
10003251046,33964936,0.389000,Active Import Interval (kW),03-01-2023 02:00
10003251046,33964936,0.642000,Active Import Interval (kW),03-01-2023 01:30
10003251046,33964936,1.026000,Active Import Interval (kW),03-01-2023 01:00
10003251046,33964936,0.966000,Active Import Interval (kW),03-01-2023 00:30
10003251046,33964936,0.648000,Active Import Interval (kW),03-01-2023 00:00
10003251046,33964936,0.715000,Active Import Interval (kW),02-01-2023 23:30
10003251046,33964936,1.430000,Active Import Interval (kW),02-01-2023 23:00
10003251046,33964936,0.669000,Active Import Interval (kW),02-01-2023 22:30
10003251046,33964936,0.640000,Active Import Interval (kW),02-01-2023 22:00
10003251046,33964936,0.810000,Active Import Interval (kW),02-01-2023 21:30
10003251046,33964936,0.689000,Active Import Interval (kW),02-01-2023 21:00
10003251046,33964936,0.793000,Active Import Interval (kW),02-01-2023 20:30
10003251046,33964936,1.699000,Active Import Interval (kW),02-01-2023 20:00
10003251046,33964936,2.433000,Active Import Interval (kW),02-01-2023 19:30
10003251046,33964936,1.208000,Active Import Interval (kW),02-01-2023 19:00
10003251046,33964936,1.431000,Active Import Interval (kW),02-01-2023 18:30
10003251046,33964936,2.505000,Active Import Interval (kW),02-01-2023 18:00
10003251046,33964936,1.263000,Active Import Interval (kW),02-01-2023 17:30
10003251046,33964936,1.286000,Active Import Interval (kW),02-01-2023 17:00
10003251046,33964936,1.607000,Active Import Interval (kW),02-01-2023 16:30
10003251046,33964936,1.287000,Active Import Interval (kW),02-01-2023 16:00
10003251046,33964936,1.184000,Active Import Interval (kW),02-01-2023 15:30
10003251046,33964936,1.195000,Active Import Interval (kW),02-01-2023 15:00
10003251046,33964936,1.151000,Active Import Interval (kW),02-01-2023 14:30
10003251046,33964936,1.198000,Active Import Interval (kW),02-01-2023 14:00
10003251046,33964936,1.287000,Active Import Interval (kW),02-01-2023 13:30
10003251046,33964936,1.543000,Active Import Interval (kW),02-01-2023 13:00
10003251046,33964936,1.100000,Active Import Interval (kW),02-01-2023 12:30
10003251046,33964936,1.068000,Active Import Interval (kW),02-01-2023 12:00
10003251046,33964936,0.777000,Active Import Interval (kW),02-01-2023 11:30
10003251046,33964936,0.338000,Active Import Interval (kW),02-01-2023 11:00
10003251046,33964936,0.365000,Active Import Interval (kW),02-01-2023 10:30
10003251046,33964936,0.465000,Active Import Interval (kW),02-01-2023 10:00
10003251046,33964936,0.502000,Active Import Interval (kW),02-01-2023 09:30
10003251046,33964936,0.348000,Active Import Interval (kW),02-01-2023 09:00
10003251046,33964936,0.351000,Active Import Interval (kW),02-01-2023 08:30
10003251046,33964936,0.417000,Active Import Interval (kW),02-01-2023 08:00
10003251046,33964936,0.518000,Active Import Interval (kW),02-01-2023 07:30
10003251046,33964936,0.400000,Active Import Interval (kW),02-01-2023 07:00
10003251046,33964936,0.371000,Active Import Interval (kW),02-01-2023 06:30
10003251046,33964936,0.392000,Active Import Interval (kW),02-01-2023 06:00
10003251046,33964936,0.466000,Active Import Interval (kW),02-01-2023 05:30
10003251046,33964936,0.401000,Active Import Interval (kW),02-01-2023 05:00
10003251046,33964936,0.347000,Active Import Interval (kW),02-01-2023 04:30
10003251046,33964936,0.452000,Active Import Interval (kW),02-01-2023 04:00
10003251046,33964936,0.364000,Active Import Interval (kW),02-01-2023 03:30
10003251046,33964936,0.311000,Active Import Interval (kW),02-01-2023 03:00
10003251046,33964936,0.388000,Active Import Interval (kW),02-01-2023 02:30
10003251046,33964936,0.452000,Active Import Interval (kW),02-01-2023 02:00
10003251046,33964936,0.427000,Active Import Interval (kW),02-01-2023 01:30
10003251046,33964936,1.126000,Active Import Interval (kW),02-01-2023 01:00
